username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
FLUFFYT4E;2017-12-07 02:59;2;1;"misiaczek do tulenia xjksks pic.twitter.com/BhbRu5Ob2M";;;;"938679386135515137";https://twitter.com/FLUFFYT4E/status/938679386135515137;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 15:10;1;1;"wczoraj minęły trzy miesiące odkąd cie ubnełam, 92 dni ♡ pic.twitter.com/pU8ohiVKUF";;;;"936689031227768832";https://twitter.com/FLUFFYT4E/status/936689031227768832;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 15:10;0;1;"91 dni króliczku ♡ pic.twitter.com/bmqMEjb14U";;;;"936688861459173381";https://twitter.com/FLUFFYT4E/status/936688861459173381;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 15:07;0;1;"90 dni ♡ pic.twitter.com/DClivbJoKJ";;;;"936688269995266048";https://twitter.com/FLUFFYT4E/status/936688269995266048;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 15:07;1;1;"chce cie tulić, 89 dni ♡ pic.twitter.com/Qs0GVvT43g";;;;"936688125937618944";https://twitter.com/FLUFFYT4E/status/936688125937618944;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 15:06;0;1;"88 dni ♡ pic.twitter.com/pkijftun8J";;;;"936687914397982725";https://twitter.com/FLUFFYT4E/status/936687914397982725;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 15:04;0;1;"87 dni ♡ pic.twitter.com/lgED5guEIE";;;;"936687572797050880";https://twitter.com/FLUFFYT4E/status/936687572797050880;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 14:48;0;1;"dziekuje https:// twitter.com/smietaanka/sta tus/936679770540118017 …";;;;"936683352844898304";https://twitter.com/FLUFFYT4E/status/936683352844898304;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 14:47;0;1;"dziekuje bardzo!! https:// twitter.com/wangssquirtle/ status/936668362989588480 …";;;;"936683301460471808";https://twitter.com/FLUFFYT4E/status/936683301460471808;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 13:33;0;1;"promyczek szczęścia): https:// twitter.com/bts_twt/status /936635898187300864 …";;;;"936664652142071808";https://twitter.com/FLUFFYT4E/status/936664652142071808;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 12:10;0;0;";-) https:// twitter.com/snowberrytae/s tatus/936564101920296960 …";;;;"936643753351278593";https://twitter.com/FLUFFYT4E/status/936643753351278593;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 12:10;0;0;"czy to moje słoneczka najukochańsze https:// twitter.com/qoo_jb/status/ 936577647336873984 …";;;;"936643563751989252";https://twitter.com/FLUFFYT4E/status/936643563751989252;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 12:08;0;1;"ja krzycze jeuzjsjajsk";;;;"936643059529461765";https://twitter.com/FLUFFYT4E/status/936643059529461765;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 12:07;0;0;"KOCHAM CIEBIE https:// twitter.com/bts_twt/status /936637303023329280 …";;;;"936643003527192576";https://twitter.com/FLUFFYT4E/status/936643003527192576;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 12:07;0;0;"O JA PIERDOLE WYDARLAM SIE NA CAŁE MIESZKANIE https:// twitter.com/bts_twt/status /936637303023329280 …";;;;"936642902469611520";https://twitter.com/FLUFFYT4E/status/936642902469611520;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 11:18;0;1;"bo jesteś głupia i dziekuje sjkajkdsjkx";;;;"936630600114589702";https://twitter.com/FLUFFYT4E/status/936630600114589702;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 10:51;0;1;"dziekuje sjsjsjjs https:// twitter.com/xiusmarshmallo w/status/936623351698685954 …";;;;"936623860908285956";https://twitter.com/FLUFFYT4E/status/936623860908285956;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 10:49;0;0;"właśnie do mnie dotarło, że naprawdę ubnełam moje szczęście jezu . ja nie wierze";;;;"936623387274772481";https://twitter.com/FLUFFYT4E/status/936623387274772481;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 10:47;0;1;"wiec witaj oh sehunie mój ultcie";;;;"936622901197000704";https://twitter.com/FLUFFYT4E/status/936622901197000704;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 10:46;0;0;"stwierdziłam, że nie będę owijać w bawełnę i postanowiłam ubnąć człowieka, którego kocham i o którym nieustannie myśle";;;;"936622485843402755";https://twitter.com/FLUFFYT4E/status/936622485843402755;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 10:45;1;4;"1645 ubnełam sehuna";;;;"936622215625396226";https://twitter.com/FLUFFYT4E/status/936622215625396226;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 10:12;0;0;"znowu sie poryczałam https:// twitter.com/knockknock0408 /status/936612282087325696 …";;;;"936613970491920384";https://twitter.com/FLUFFYT4E/status/936613970491920384;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 10:10;0;2;"oglądnęłam jak bts odbierali nagrode i jejku kocham bardzo mocno mocnoo, ciesze sie że wygrali, zasłużyli na to";;;;"936613562516197377";https://twitter.com/FLUFFYT4E/status/936613562516197377;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 10:04;0;0;"skończyło sie:-(";;;;"936611914125316097";https://twitter.com/FLUFFYT4E/status/936611914125316097;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 10:02;0;0;"jezu taeyong jezu jezu";;;;"936611419914719238";https://twitter.com/FLUFFYT4E/status/936611419914719238;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 10:02;0;0;"zalewałam sie łzami kiedy zobaczyłam szczęśliwego sehuna";;;;"936611354236063746";https://twitter.com/FLUFFYT4E/status/936611354236063746;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 09:59;0;0;"jezu przegapiłam bts i:////";;;;"936610761585119232";https://twitter.com/FLUFFYT4E/status/936610761585119232;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 09:59;0;0;"exo zaslugiwali na tą nagrodę, jestem dumna";;;;"936610593804517376";https://twitter.com/FLUFFYT4E/status/936610593804517376;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 09:57;2;0;"chanyeol nadal płacze jejku to mi łamie serce chociaz wiem że to łzy szczęścia:-(";;;;"936610319866191874";https://twitter.com/FLUFFYT4E/status/936610319866191874;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 09:57;0;0;"kocham sehunka";;;;"936610198864744448";https://twitter.com/FLUFFYT4E/status/936610198864744448;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 09:57;0;0;"sehunek mówi jezu kocham cie nie mam pojęcia o czym mówisz ale całkowicie sie z tobą zgadzam";;;;"936610157097824258";https://twitter.com/FLUFFYT4E/status/936610157097824258;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 09:55;0;0;"nie płacz aniołku:-(";;;;"936609603684589569";https://twitter.com/FLUFFYT4E/status/936609603684589569;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 09:54;1;0;"chanyeol płacze jejku;((((";;;;"936609548785340416";https://twitter.com/FLUFFYT4E/status/936609548785340416;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 09:54;0;0;"rycze jak pojebana";;;;"936609483752697856";https://twitter.com/FLUFFYT4E/status/936609483752697856;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 09:53;1;0;"kocham exo jdksk";;;;"936609178126376962";https://twitter.com/FLUFFYT4E/status/936609178126376962;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 09:52;0;0;"jezu jaki sehunek jest szczęśliwy kocham go ja pierdole płacze jdks";;;;"936609058882248704";https://twitter.com/FLUFFYT4E/status/936609058882248704;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 02:57;0;1;"miłego dnia, nie zapomnij o usmiechu! https:// twitter.com/truskawkowyr/s tatus/936372044291297280 …";;;;"936504523094405120";https://twitter.com/FLUFFYT4E/status/936504523094405120;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 02:53;1;1;"miłego dnia, uśmiechaj sie dużo";;;;"936503466893234176";https://twitter.com/FLUFFYT4E/status/936503466893234176;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 02:53;0;2;"dziekuje!! https:// twitter.com/futuremrsjeonx /status/936492519663292416 …";;;;"936503415148089344";https://twitter.com/FLUFFYT4E/status/936503415148089344;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 18:01;0;0;"dobranoc";;;;"936369732181217282";https://twitter.com/FLUFFYT4E/status/936369732181217282;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 18:01;0;0;"hansolek kocha gabrysie";;;;"936369602183000064";https://twitter.com/FLUFFYT4E/status/936369602183000064;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 18:00;1;1;"0000 kinga";;;;"936369432867328001";https://twitter.com/FLUFFYT4E/status/936369432867328001;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:50;1;2;"kocham cie :-(dziekuje, że pojawiłeś sie w moim życiu i dziekuje, że jesteś powodem mojego uśmiechu";;;;"936366789814038528";https://twitter.com/FLUFFYT4E/status/936366789814038528;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:48;1;2;"nie zapomnij ubierać sie ciepło!! gdybym mogła to bym cie dopilnowała i zakładała ci rękawiczki, czapeczkę, kurteczkę i szaliczek, żebyś sie nie przeziębił";;;;"936366348090867713";https://twitter.com/FLUFFYT4E/status/936366348090867713;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:46;1;2;"pamiętaj, żeby dużo jeść i dużo pić";;;;"936365899073970176";https://twitter.com/FLUFFYT4E/status/936365899073970176;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:38;1;2;"chciałabym być przy tobie i chciałabym, żebyś ty był przy mnie";;;;"936363869039222784";https://twitter.com/FLUFFYT4E/status/936363869039222784;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:36;1;2;"chciałabym ci codziennie przypominać, że masz ogromny talent i że jestem z ciebie bardzo dumna";;;;"936363227822395392";https://twitter.com/FLUFFYT4E/status/936363227822395392;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:35;0;2;"chciałabym założyć ci królicze uszka i mówić jak bardzo cie kocham";;;;"936363118858506240";https://twitter.com/FLUFFYT4E/status/936363118858506240;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:35;0;1;"jejku kinga))): https:// twitter.com/softiejiminnie /status/936362819020296192 …";;;;"936362977757888513";https://twitter.com/FLUFFYT4E/status/936362977757888513;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:33;1;2;"ale kocham cie najmocniej jak potrafie";;;;"936362691538669568";https://twitter.com/FLUFFYT4E/status/936362691538669568;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:33;1;2;"wiesz, jungkook, nigdy ci tego nie powiem, ale nie lubie kiedy pogrywasz sobie z moim sercem i raz jesteś słodkim króliczkiem do tulenia a raz ani słodkim ani króliczkiem to ty nie jesteś chamówo .";;;;"936362621854511104";https://twitter.com/FLUFFYT4E/status/936362621854511104;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:30;1;2;"w tym momencie leżę i słucham twojego głosu i myśle o tobie:-(";;;;"936361890644746241";https://twitter.com/FLUFFYT4E/status/936361890644746241;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:28;1;2;"kocham twoje 'pardon?', ale kto nie kocha?";;;;"936361392227209216";https://twitter.com/FLUFFYT4E/status/936361392227209216;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:28;1;2;"kocham sposób w jaki sie śmiejesz";;;;"936361280666992641";https://twitter.com/FLUFFYT4E/status/936361280666992641;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:27;1;2;"kocham każdy twój najmniejszy cal";;;;"936361167211163648";https://twitter.com/FLUFFYT4E/status/936361167211163648;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:24;1;2;"kocham twoje oczy, w które mogłabym sie wpatrywać i wpatrywać. są naprawdę piękne;(";;;;"936360320020426754";https://twitter.com/FLUFFYT4E/status/936360320020426754;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:23;1;2;"kocham jak sobie podśpiewujesz pod nosem";;;;"936360108300423170";https://twitter.com/FLUFFYT4E/status/936360108300423170;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:23;1;2;"kocham twój głos, jest wyjątkowy i zdecydowanie jest moim ulubionym";;;;"936360041438941187";https://twitter.com/FLUFFYT4E/status/936360041438941187;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:22;1;2;"kocham sposób w jaki sie uśmiechasz i pokazujesz te swoje piękne, królicze ząbki, które tak uwielbiam";;;;"936359720755003394";https://twitter.com/FLUFFYT4E/status/936359720755003394;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:20;1;2;"widze w tobie cos co nigdy nie ujrzałam w nikim innym";;;;"936359408237506560";https://twitter.com/FLUFFYT4E/status/936359408237506560;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:17;1;2;"jungkook ja cie tak bardzo kocham, że nie potrafie ubrać tego w słowa, nigdy nie będę potrafiła";;;;"936358673110192128";https://twitter.com/FLUFFYT4E/status/936358673110192128;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 17:17;3;10;"trzy miesiące z moim króliczkiem, z moim szczęściem, z moją nadzieją na lepsze jutro, z moim pocieszycielem, z moim pieknym chłopcem jeon jungkookiem ♡ˎˊ˗ pic.twitter.com/aSeIUsx406";;;;"936358519170830348";https://twitter.com/FLUFFYT4E/status/936358519170830348;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 16:20;0;1;"dziekuje jejku awh https:// twitter.com/powiwan/status /936343907708915712 …";;;;"936344156108132353";https://twitter.com/FLUFFYT4E/status/936344156108132353;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 15:36;0;0;"placze przez bambama";;;;"936333131568893953";https://twitter.com/FLUFFYT4E/status/936333131568893953;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-11-30 15:30;0;0;"łzy mi lecą, kocham go bardzo bardzo mocno i chciałabym, żeby był szczęśliwy;(";;;;"936331657535283202";https://twitter.com/FLUFFYT4E/status/936331657535283202;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
